# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2022-07-24
# NFiles = 119, max geo IngestTime = 2022-07-24 15:27:38.515844
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2022205.0600.061.2022205125249.hdf,2022-07-24 06:00,61,120197,N,180,-68.9221852657701,-89.9891544050518,-180,-0.521558334141543,84.8718386230613,-133.560068046341,-52.4362159413033,-69.083494740859,-80.7542494081092,-80.0190411003029,-68.5826786321059
MOD03.A2022205.0605.061.2022205124816.hdf,2022-07-24 06:05,61,120197,N,-52.7192134528954,-56.8952990768343,-80.8790757832758,-134.548746181024,-52.7172003534031,-136.300897221571,-125.950982281476,-83.0424954538342,-68.9562148656573,-80.4329135683224,-62.4962467606251,-56.6492419225019
MOD03.A2022205.0610.061.2022205124602.hdf,2022-07-24 06:10,61,120197,N,-83.6618459065941,-41.0292984606072,-63.0328703298809,-126.417241787371,-83.6604643449795,-126.491856531533,-126.417082827628,-96.9423927255905,-56.9618416448204,-62.9923618081761,-44.7745415510124,-40.8711231032354
MOD03.A2022205.0615.061.2022205124527.hdf,2022-07-24 06:15,61,120197,N,-97.483420455146,-23.956905662481,-45.1981037145639,-128.378711874615,-97.4811038206223,-126.586136414423,-128.40036441582,-104.760576316342,-41.1018620534093,-45.215610305738,-26.9992562050971,-23.8650365013002
MOD03.A2022205.0620.061.2022205124533.hdf,2022-07-24 06:20,61,120197,N,-105.170078812765,-6.36679810313209,-27.3131856052471,-131.219332654232,-105.165764325389,-128.434861551809,-131.239540512797,-110.01012796422,-24.030476619164,-27.3346830806009,-9.21933762612465,-6.32366997056957
MOD03.A2022205.0625.061.2022205124528.hdf,2022-07-24 06:25,61,120197,N,-110.267039843555,11.471193762406,-9.40212264954657,-134.992069346155,-110.26143664435,-131.212417521801,-135.004510147711,-113.924629107523,-6.44049997684963,-9.42039723429557,8.50624681691703,11.5091146020053
MOD03.A2022205.0630.061.2022205124525.hdf,2022-07-24 06:30,61,120198,N,-114.012272731157,29.405623019734,8.43537023997749,-140.207146714283,-113.917554539526,-134.981768392182,-140.285091853822,-116.890121183826,11.4070328747396,8.41874822421839,26.0942578979061,29.5674574656473
MOD03.A2022205.0635.061.2022205124522.hdf,2022-07-24 06:35,61,120198,N,-116.860282830197,47.4266568101145,26.0413154532511,-148.295336778583,-116.587752263998,-140.186512350258,-148.475988200304,-118.90696541691,29.3448858725815,26.0281030624735,43.2189291935217,47.7104786246512
MOD03.A2022205.0640.061.2022205124532.hdf,2022-07-24 06:40,61,120198,B,-118.863936330879,65.3354115797917,43.2046782551261,-163.332057018813,-118.35391414545,-148.255815877415,-163.688149267301,-119.154929669629,47.3529643760699,43.1953422717804,58.8815688800189,65.666054802248
MOD03.A2022205.0645.061.2022205124559.hdf,2022-07-24 06:45,61,120198,D,-106.929480609571,83.2640891313269,58.9586611242769,161.862736424789,-118.244653888186,-163.249088830631,161.560146262136,-105.942318501125,65.1879379821631,58.9553072871117,69.9022400639022,83.2512101495418
